768.38062,FTRG,1429.68775
391.13794,EFVH,616.35843
821.45077,PYKC,820.36499
835.43405,LDLR,322.13895
1409.62538,PYCV,572.27471
1664.60642,YPFH,128.05858
71.03711,RPFA,1698.85134
553.26488,LIML,525.26996
335.14812,MQDG,1183.60978
1021.50150,ASYI,158.06914
419.12972,LLIW,1003.54122
1690.77017,JLSY,634.29623
147.06841,LTLA,744.32311
766.47413,ADEC,751.32579
396.27364,GFSC,57.02146
1632.88885,PSMH,388.11651
841.45452,GVKL,517.25363
243.08552,IDKG,1788.93111
327.16550,RKTL,101.04768
558.30132,TKKK,400.15941
147.06841,ALML,517.29003
129.04259,NEKI,2120.14519
283.15320,SIMQ,654.37007
818.40216,NYLK,1515.63401
99.06841,LEYD,1125.60833
1190.48399,LSSS,369.27398
635.30272,LLAP,882.53992
402.15730,GINI,402.15730
658.27108,QPLY,518.26013
1579.97465,IQSL,57.02146
185.11642,WMGR,635.27036
1259.59347,ELQE,269.17393
1118.57940,QGSE,688.33265
1444.62927,IGHS,257.13755
842.39629,PLIJ,212.15247
945.49196,YIVL,523.24308
654.26493,LPAC,160.03065
518.26013,YYGD,1551.80451
347.18450,AMAQ,156.10111
664.33329,MPDP,367.19680
769.42215,AGNA,342.16516
1220.55492,DMMH,269.18517
1360.69213,KRIS,621.25807
1433.75998,CGAE,414.23007
455.24922,AELN,1805.89612
612.37813,TPEE,242.12665
244.12117,SLSN,498.31657
734.23636,TVIR,889.35410
1634.91438,CAPS,444.23324
1151.75426,SCAG,1157.68082
655.36933,ILFE,585.30569
371.15935,PNDN,99.06841
87.03203,NVMJ,619.26019
115.02694,APEK,1356.71496
846.59423,LLGR,257.11642
710.44791,GRKM,592.32339
202.07760,RPGT,226.16812
292.10592,LFSQ,440.29718
1574.73989,VLAS,860.49084
292.10592,EPEK,1246.64583
326.20663,ELIL,1569.87261
354.22669,MLDE,712.33263
369.20121,FQTA,97.05276
242.12665,LLEK,287.12699
370.18523,QKLL,388.24743
256.11716,HFNK,1636.79191
257.11642,AHLD,510.30266
1725.82095,SDCK,113.08406
584.40097,LPLG,1589.69575
440.23833,KHSC,783.37627
1826.83697,INYH,630.30131
622.28972,QCCT,1551.72925
1049.52155,KGKK,1129.60325
71.03711,VTGA,456.23324
846.35417,DGPP,1022.57334
147.06841,FKGL,384.20088
328.21105,HHVD,622.42785
1364.85773,KSYH,624.41835
1092.46246,QRFJ,985.50550
493.21726,LCAF,1525.70237
244.12455,FVKQ,500.25945
358.16410,VVLA,638.41152
87.03203,NGNM,1017.40820
131.04049,GDMD,298.20048
548.29584,RQEP,213.12257
686.35990,LINL,101.04768
458.20261,RCYT,228.11100
551.31797,TGPF,248.11609
1199.65233,EREA,101.04768
163.06333,KLTW,1585.83987
1449.60953,KLLQ,1017.51309
234.11167,ISMY,2252.14368
163.06333,ANYV,916.45104
918.40918,GSFI,927.40951
404.10018,WETG,575.20096
1105.47500,RSRE,57.02146
514.27511,IPSV,87.03203
257.13755,AFFW,224.09094
1515.75440,JJYE,231.06776
701.39728,LMCY,755.42245
1946.21927,ISRL,71.03711
257.10117,QQHQ,698.37515
466.22161,LQPH,1173.52368
1183.73623,ARDQ,1285.66395
715.31769,RDDS,609.36385
469.25363,AGSA,704.33541
1401.69621,VPKD,742.35060
273.09608,GGGG,654.39253
870.44469,GLDL,473.21217
129.04259,MIPE,317.17393
2077.23124,WSWS,489.18933
97.05276,ESGQ,2294.15647
717.45373,LIGI,329.12229
1069.49811,RESS,129.04259
335.14812,VFIG,609.28324
368.20596,PVLN,513.24481
896.49806,NTII,662.29115
129.04259,EYGE,390.19032
241.17902,ANRF,656.29181
129.04259,RSME,812.49084
413.23866,EKVT,1238.60301
775.36532,NYLJ,1204.52212
698.34214,PSQR,1544.78479
399.22301,IVAG,227.12698
1591.77429,MIRE,356.16958
99.06841,PKCN,926.34399
2064.03881,YNGT,99.06841
401.17329,FCTL,1988.06521
1310.79217,ENAW,101.04768
742.30345,KQSR,1536.79361
1292.72478,RGAP,801.38684
885.36169,QDIT,1352.66459
1512.57485,LLSS,683.34899
943.46106,WLVN,273.11471
1015.55583,MILW,414.17505
1096.70082,EYHV,466.29036
1135.41029,VTEK,636.29797
1526.79938,LWDC,163.06333
1165.63829,VPPG,243.13314
137.05891,LWCR,1127.63725
2189.90742,SSVV,196.12117
834.39119,QAEA,1562.85689
303.16952,MYYV,1407.68948
655.29994,AHRP,958.48722
831.46027,NMVY,388.24743
987.46614,MSSA,828.39774
128.09496,SKSD,2104.20039
2253.05964,VVKW,333.14772
538.18458,IELI,838.55277
328.17467,TPJH,544.24679
131.04049,SLPC,2634.24464
1395.62749,QKMJ,250.09536
816.37009,TVRT,337.17500
420.11373,ELDT,512.25945
269.18517,MKIA,214.13174
968.51516,KKAR,717.30034
333.16885,YAHK,113.08406
530.23497,EDVY,210.13682
57.02146,MTKJ,2113.96099
460.26856,QSSI,1669.79074
1054.55998,MRDG,831.41353
97.05276,AESQ,708.31909
952.37240,JAQV,289.07324
618.33770,EAAA,354.22670
470.23765,ERKI,1146.51278
1531.79292,SEAL,528.30199
619.20942,KRLN,639.37441
647.27035,VJSF,963.50723
262.13174,TWCC,1810.85748
1360.72246,HKCP,795.32213
231.06776,CRDF,2123.10010
383.21686,DGJS,459.21178
1682.88140,FJEV,342.18042
275.12698,IVAL,369.20120
1755.88316,SRFK,486.25120
606.29479,ATCF,797.33843
877.41160,FVGT,589.26423
184.12117,QESL,559.26019
1484.77356,NSKM,544.31215
505.30125,QKLS,1194.69720
1952.00434,GYSE,559.31584
1057.47884,PVLT,242.12665
343.19296,KNSK,620.24419
1435.88025,LRAG,790.43372
284.19607,DALP,1434.72957
843.36189,GRAY,502.25735
333.16885,LTLE,560.25631
227.12699,RWNC,1401.74767
775.36129,LNVL,303.10665
488.20934,PLIE,1194.56693
583.36933,EDLF,712.40203
436.19580,DRES,1631.83072
1189.64550,SPMY,1235.56785
690.31256,HPRK,846.43881
2167.05291,FTFL,243.12190
1622.89646,ISRF,606.22855
964.50582,LYEL,782.37852
1098.50939,GPFH,234.10044
1315.64820,SWEA,996.60799
785.33777,KRAA,71.03711
1174.70871,IIPM,333.09946
308.14845,RFDS,101.04768
417.16820,IQGP,1093.58798
635.34044,CRAH,1059.50589
514.27510,KSSK,534.28018
1207.48243,JQJE,686.34279
114.04293,DSGA,412.20702
160.03065,SPNA,2093.05950
460.15289,KQRY,57.02146
2027.01278,APEN,399.21178
741.39085,NIFV,357.20523
57.02146,RLYP,909.50319
460.27979,PERN,530.23113
759.40277,PTLP,71.03711
186.07931,DIAG,748.35040
1804.06826,YYAR,731.40400
440.24572,LNPL,276.14739
541.29002,AQFI,1636.61152
341.19506,AGQT,1106.51449
1528.73189,DETJ,634.22033
299.18450,SSQA,1324.87067
1964.01894,LHKY,485.22742
1353.73056,ASNT,493.24712
113.08406,PNVL,2015.88893
1261.58823,KFWR,1309.59072
128.05858,LSDP,340.24743
785.32654,HDWN,642.33770
200.07970,EGPS,1012.59302
347.18450,AGDI,990.36878
260.15247,LDTR,244.06953
2150.05045,HNGI,113.08406
255.16952,YDIT,416.25358
171.06438,VWSG,71.03711
436.30494,SVLS,708.32649
645.29447,MQWG,818.32037
446.25291,PAFE,685.34352
276.14739,AKDG,1410.62379
227.12699,KREV,244.06953
1025.53412,KAVD,284.18483
241.14263,VQLP,186.07931
557.31078,FSEP,1026.46267
753.47887,TIPV,131.04049
933.40483,FVTV,384.18697
331.15658,VGNL,497.32132
869.42179,GEYS,1489.79290
128.09496,RKIP,1701.96784
1577.81970,SQTH,773.32316
853.52729,PNWR,257.08341
1688.89578,NERA,71.03711
591.32681,CQCS,428.20596
462.21144,HPTY,419.12972
242.12665,LLAE,1982.00952
778.34320,TESP,1264.66764
484.27578,IPLP,114.04293
398.21652,RTWT,113.08406
1597.89737,FGIS,412.26856
1314.58154,TWCG,220.08479
114.04293,PCDI,1047.57127
1529.67799,APSP,57.02146
128.09496,AKSC,1345.64957
234.10044,STFT,1148.52907
733.32961,GWAG,137.05891
115.02694,SHJP,451.19680
71.03711,JSNK,624.26560
224.09094,TFLE,956.41342
780.54729,KVKC,557.29215
636.26898,GVLL,955.48755
826.45485,ISNI,341.16991
216.07462,WPCI,846.42355
717.31896,LPFL,1719.98311
484.26454,HVGQ,129.04259
1678.85545,HAMR,443.25662
1493.66090,DLHQ,583.29657
1057.59202,LKES,229.10626
457.25364,TLAK,713.31328
297.08956,NDKA,1928.01492
1335.56213,SHLN,605.31731
634.40538,VGPL,101.04768
172.08479,EGLP,394.25799
468.28086,AVRE,555.21113
1038.52064,PGGG,755.33844
814.36431,LLKN,349.14601
87.03203,LICS,443.20161
284.19607,GFWR,323.22088
1059.45426,VNNL,377.15868
992.44979,IAQE,986.45564
588.19621,SHEY,435.19402
524.29583,EGFG,1583.87833
782.37113,RLFH,472.20301
57.02146,TSPS,968.44910
158.06914,VDAR,902.34398
654.30132,WTDI,574.29035
457.26488,DYTY,935.36947
523.20670,JHLI,1897.92972
1534.88310,QGHN,202.09536
87.03203,FSHP,1766.03953
426.20154,PEYT,246.13682
128.05858,HVRV,406.24408
471.23291,QTTE,769.31435
903.36911,TCSA,1277.50949
851.41370,AGPG,1228.53287
919.43993,MQDM,1056.48108
885.39404,SQGT,344.15182
1063.67533,TYIL,839.34836
2197.10951,VMLH,260.15247
1156.63929,TVLK,327.21580
71.03711,GSDR,1800.88820
1693.91110,INQL,455.26448
534.19304,MJVT,585.32747
696.46079,SLAA,470.28527
1116.45798,VLDN,1295.68736
1846.90759,HSLS,113.08406
648.29412,QEPI,129.04259
1237.54758,HEYL,812.51599
463.29069,PLQT,765.36571
156.10111,GNGF,2289.05240
1521.72271,EDNY,657.27182
626.38638,KVAY,942.51343
57.02146,PSAT,269.13755
128.05858,MDVV,327.21580
694.38361,EYHH,437.30019
1149.58924,CLLA,231.06776
399.21178,PELN,200.11609
243.08552,TGVQ,1109.49238
168.08987,SKSP,581.32853
131.04049,FVWA,1389.61356
186.07931,HSDY,1144.59889
718.34385,DVEC,1540.72113
569.25578,QGGA,674.31361
57.02146,KSES,2085.08544
825.45961,TLFT,575.25510
255.16952,AGKT,1993.98841
560.25945,VDQS,1841.04508
185.08004,NRAF,387.19403
1023.55736,VEDA,343.18958
1774.92604,LLLL,582.39655
341.19506,ELPQ,409.25498
128.05858,KEQQ,728.38169
714.33054,AFPL,260.11609
1543.73789,RTGL,619.35541
450.17506,KSYV,1218.58554
1031.39846,KQTC,273.11471
245.10117,EFKL,273.11471
1215.50776,SSGE,572.25542
349.12738,TQJT,666.30132
341.19506,TRDI,99.06841
1099.44331,SAAL,234.10044
128.09496,TKDR,398.22776
430.13358,AEVR,657.33806
631.39180,VASF,544.27979
2103.15102,LVDD,97.05276
747.38030,KKGK,288.10699
346.13110,VGQR,1647.82564
297.20523,KGAH,1782.93631
87.03203,FQTM,1554.77066
641.37481,GLAL,114.04293
349.12738,NIGY,1103.54719
488.22307,QPDC,1453.56492
243.13314,DCRA,212.15247
1077.50255,AKAT,262.09535
215.12699,JQGY,429.20459
1067.44160,DMMC,1354.72918
99.06841,TVLL,426.28421
244.12455,PSGW,200.11609
1194.60079,QGAF,404.10018
671.34649,FEHT,1638.82282
131.04049,QATP,436.14165
488.24955,WNGF,114.04292
1324.63393,RPEG,185.11642
580.39481,FIIC,497.26381
101.04768,ERIT,575.21872
1175.65232,RGGQ,156.10111
1421.53650,LQNP,425.19104
1099.62370,VSTA,908.53310
1364.63606,VYEA,765.35582
485.25979,TPIL,1184.48733
1685.90416,MDWT,114.04293
2476.09400,IATN,113.08406
101.04768,TLMC,375.14303
688.29625,ETDF,477.22235
1502.91121,VPPV,300.15460
1177.48961,VWQR,658.28569
256.15354,EQGV,216.07462
639.40678,LVHK,454.29035
1892.01958,EHNT,315.12190
709.30311,VTNP,418.19646
1017.50185,QPVF,256.18992
718.28907,JGGM,708.29010
2538.22245,ATSA,97.05276
1207.58731,VEKE,582.27617
1339.70055,LFMT,1116.60013
1024.54876,VQLL,256.18992
298.16410,IFHT,128.09496
611.41187,TEIT,750.32966
97.05276,KEEK,633.31221
204.08987,WAVI,1061.33649
315.15828,GKDQ,943.56032
875.35958,JERL,1557.65267
273.11134,WDHH,1641.85146
442.26923,SQGA,528.26561
216.07462,SELS,2080.99010
511.31182,QAKG,57.02146
1765.81809,YPEN,97.05276
2079.01015,LWNH,492.23726
200.07970,VLEL,1111.63493
405.20122,YQDT,466.29036
156.10111,DDPA,2053.11103
231.06776,SDPH,1072.50767
781.31837,DGSD,1114.39944
734.39627,PKWW,790.37218
276.14739,SLRN,1225.75802
585.19654,MPPA,1007.57636
1487.86123,KVTR,212.07970
1483.70304,PIRH,801.41670
267.15828,PRVL,1431.69216
2252.80986,CGYG,87.03203
1703.84870,ISDG,595.33295
742.38610,ASFV,500.25946
328.17467,EDWY,1529.73432
128.05857,MAKP,1369.72752
348.15459,LLGG,97.05276
785.41440,SAAL,1302.67607
527.25911,EQCH,241.14264
689.27376,LGWI,1208.47743
839.33373,NFLL,321.14370
761.37818,MFFA,255.15828
285.13246,AEYN,1344.75537
855.43377,HRIE,210.13682
399.15426,GPVI,1622.82387
200.11609,NSSR,637.27076
579.28390,QJDN,926.45111
1070.65281,LLAQ,1200.50472
1234.58297,VNKA,951.63415
733.25887,GNCS,114.04292
1778.90386,CTPG,721.23123
1327.77260,DDMK,601.28601
128.09496,MIPM,2078.06909
694.40136,SHAS,746.42998
375.17941,HLYG,2095.98908
682.36498,MAVS,381.18346
875.36022,GGNT,1291.66730
113.08406,DYAS,484.19177
271.12805,SNWF,650.29586
347.18450,KGDG,955.48621
827.39661,NFDW,210.13682
611.33910,WQTQ,1620.86236
669.29044,CFLY,114.04293
154.07422,RPGL,470.26012
1660.81437,PDTV,704.37581
314.15901,GSSS,1101.45744
1302.51999,IKAF,689.30204
2089.06410,QIQA,344.18082
961.51337,IVDW,1328.65533
311.14811,ANYR,1971.10940
244.06953,LKDK,413.22742
797.27375,DJFP,257.14879
128.09496,ERQM,1722.93767
841.43339,ELPR,466.21759
1102.70871,PGEV,460.18054
359.14410,QDHS,317.17393
411.24816,ILPP,1455.71464
642.34491,QPEN,1237.43146
1244.68905,RSGE,1085.40588
1849.02500,NEJM,389.20630
485.24855,WTNE,114.04293
1289.57752,GYES,562.16932
204.08987,SGIE,1248.57748
1607.82669,TILE,312.20222
113.08406,HCMF,1961.94578
1074.44403,IQAE,803.45413
582.36017,EDAV,1028.59783
498.22604,LLLE,411.24816
391.17433,EDMR,1217.58627
57.02146,ELGG,434.22776
1002.50219,VDFM,957.49196
113.08406,EYYA,461.19104
771.37627,NESI,99.06841
131.04049,LVVI,1503.83439
361.20015,KATG,637.41628
637.31836,AEGL,962.46839
632.34345,LWIY,128.05857
115.02694,NSMM,959.43822
472.30494,MFSI,113.08406
858.34828,RYIS,184.08479
922.60760,RLIH,1170.54177
1691.89947,RPSY,156.10111
471.24414,MDSL,271.15320
113.08406,KAYK,560.29584
1206.54917,FSFK,129.04259
1883.01994,VCAD,653.32854
99.06841,LLIA,416.15432
828.36135,PGTP,568.29690
87.03203,ISGN,1962.07607
260.15247,NECW,399.24816
500.23832,MVLD,772.34387
882.38066,GWLG,819.41266
782.32351,SJVM,57.02146
1201.59922,PICK,438.22670
129.04259,VAYH,631.28219
765.37693,AAYP,833.37078
584.32820,TGFT,543.22889
1678.78720,AAGT,71.03711
170.10552,LSHS,186.10044
97.05276,FSYG,691.36531
202.07760,TVRV,288.12561
988.44702,DRLL,1443.72052
393.15360,VRIQ,625.35475
298.16410,GAAC,708.32649
1232.62233,FLAG,399.22301
1257.74848,PPAT,556.24927
1267.61181,GDGG,389.19506
1975.97853,QRAA,441.24883
1957.88529,ANPN,113.08406
1658.87399,TSLL,71.03711
129.04259,HLRN,370.20048
430.22499,SEDS,113.08406
186.07931,DKKP,461.24268
412.26856,CGLL,668.32417
439.27946,ELFD,1130.60839
1710.89878,JEQY,241.17902
1833.92743,VHLM,241.14264
483.31691,LDQS,1763.86244
918.41953,ASER,545.32132
1275.61423,JNMI,548.30708
1398.67926,KPLE,897.31494
745.35411,AJNC,1098.61069
1630.81167,IHPA,758.39314
722.33091,TKQF,241.14264
230.05388,NERS,375.17941
883.40443,RQEA,1515.82653
87.03203,AIGC,1279.61270
281.17393,QGRP,101.04768
1101.61823,CAWL,131.04049
507.25939,EIMI,186.07931
313.16376,TIMV,787.38644
959.38793,TDAV,662.30640
671.34247,TFSG,412.21827
555.31289,GSKK,270.14404
357.20861,RCYM,1238.49475
1220.72409,LEQQ,284.19607
114.04293,TSGM,1695.86202
972.43749,NMJH,228.11100
