1181.54001,NLKR,186.07931
739.40571,IMAY,230.10890
228.11100,YISP,973.43274
495.22301,VTQI,1531.69518
273.09608,NQSI,1638.88417
473.19442,DSPT,1075.46176
993.45557,FKSK,1161.58906
128.09496,SSTS,470.24890
227.13822,KYPI,1411.68191
147.06841,KVIM,977.59094
461.26381,EGSR,1498.75369
494.21991,KSPL,564.23325
1067.42698,NPGR,446.18352
147.06841,RTNS,404.20596
454.25398,NCSM,1091.47798
1012.48654,VSQG,407.13286
872.48683,QVSF,215.09061
202.05897,SDLS,606.26493
504.16385,TYRA,114.04293
824.35271,VEGQ,357.20861
228.08586,FGTT,1597.83514
795.36637,PVMW,113.08406
188.07971,ETKS,1375.92786
2023.00844,FFJT,375.17941
113.08406,TPNS,421.23251
778.43373,RIAN,572.24420
2500.44639,WKQD,128.05858
748.37554,CVTT,616.24526
673.37990,PEVN,444.24064
823.35343,VIQL,113.08406
397.11301,NKEM,1222.61347
776.36057,QELT,101.04768
204.05687,RHVG,1584.77184
372.18312,CFDT,700.36966
295.12805,PRKS,329.15868
1488.66084,MNIQ,215.12699
429.14957,EEME,1470.78258
674.33877,FIHL,115.02694
57.02146,MHLR,356.16958
262.09535,EYSF,529.24963
363.17942,YEKT,248.11609
99.06841,WGTY,317.12230
375.21580,CGRN,465.26996
545.23330,RDGI,1283.72829
113.08406,DIKQ,587.31751
214.13174,LRNW,2263.16368
953.55456,QJYT,720.30134
627.35917,RDGR,557.26968
735.39152,LEJV,1354.61620
365.15869,FLSH,156.10111
849.37695,KGYP,326.19540
753.34458,DMSV,345.11721
358.11246,NFNH,113.08406
198.13682,APGE,1738.95050
57.02146,VAWL,356.16958
696.23999,CVLP,1809.76682
425.28628,LGPA,1119.53827
1086.46650,ERJK,163.06333
727.43406,GKRV,374.23178
531.28052,LARI,827.41372
843.35852,HQIF,447.25940
555.26527,EFDD,260.15247
1579.86568,CLRY,654.34893
389.15467,GSIL,1594.74158
1053.57194,ILSN,984.39372
958.52360,RTFL,284.15968
1250.57138,YTKP,269.18517
1256.62482,RLWL,486.29882
467.31076,SGHD,57.02146
1048.57794,FVVG,999.57129
225.11134,IGLG,1350.62042
269.18517,HYCJ,1007.38475
649.30446,JAHP,343.07729
741.36570,DIVQ,1552.71980
608.37582,STSM,129.04259
662.24423,YWWS,534.24381
846.37593,SLTT,299.18450
256.15354,MLRN,340.24743
1860.02171,GAPL,57.02146
551.23800,VQGA,700.33329
1082.49203,YLLK,1042.54071
283.18958,GPLG,561.25471
810.46128,NYVQ,1177.50486
772.38677,QKVQ,241.14263
99.06841,VTDV,427.24307
488.26347,TRPE,758.41741
1155.58990,PVDV,114.04293
1246.56609,KFVF,1151.51687
429.16082,RYST,1249.60377
479.18386,YDAY,618.25504
1125.72469,SQQH,229.06987
401.19104,VYYY,926.47626
953.45479,ISFC,1602.69188
671.30272,IRHI,101.04768
431.14747,QVFL,429.21245
103.00919,AIYS,377.15868
128.05857,ISTI,1034.64877
1096.51891,ASKT,859.40104
298.20048,YEVJ,948.42625
1384.59487,NEYA,492.24064
498.24379,SSDH,1847.06017
322.17533,IELY,275.16337
1244.63222,AQQF,712.32206
1674.87294,SSYS,465.18597
2085.01757,LTMV,156.10111
1776.97286,YDEN,604.27129
